source,subject,setting,region,query_frame,neighbor_frame,policy,pool_size,current_max_rotation_deg,current_max_acc_difference_m_s2,reference_pose_gap_deg,large_pose_gap
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3930,1380,current,1,18.293747691613646,1.2712136700998153,1.1332247592446156,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3930,1380,past_0_5s,1,18.293747691613646,1.2712136700998153,0.9845226677918899,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3930,1380,past_0_5s,1,18.293747691613646,1.2712136700998153,1.1332247592446156,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3930,1380,past_2s,1,18.293747691613646,1.2712136700998153,0.9845226677918899,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3930,1380,past_2s,1,18.293747691613646,1.2712136700998153,1.1332247592446156,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,hip_knee,3930,1380,shuffled_past_2s,1,18.293747691613646,1.2712136700998153,0.9845226677918899,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_07/05.pkl,s_07,sensitivity_looser,spine,3930,1380,shuffled_past_2s,1,18.293747691613646,1.2712136700998153,1.1332247592446156,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,hip_knee,2460,4500,current,1,15.65280676278417,1.8503298271500423,12.817320857486258,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,spine,2460,4500,current,1,15.65280676278417,1.8503298271500423,2.764660880803623,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,hip_knee,2460,4500,past_0_5s,1,15.65280676278417,1.8503298271500423,12.817320857486258,False
/home/duanyuhan/dyh/motion/MotionRe/base_mobileposer/data/raw/DIP_IMU/s_08/02.pkl,s_08,sensitivity_looser,spine,2460,4500,past_0_5s,1,15.65280676278417,1.8503298271500423,2.764660880803623,False
